transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0812,2026-04-03,SKU-GREEN-001,SKU-GOLD-001,4L,18L,0.9,4,4,0.7,night,4,27.47,93398.69,3.31,41462.08,12.5,12.49,0
TR-0813,2026-04-04,SKU-GRAY-001,SKU-GOLD-001,4L,4L,0.3,5,5,0.7,night,5,24.92,105895.17,2.88,38211.92,8.47,11.33,0
TR-0814,2026-04-05,SKU-GREEN-001,SKU-YELLOW-001,18L,4L,0.9,2,4,0.3,night,6,26.21,44554.46,3.26,39856.28,12.38,11.91,0
TR-0815,2026-04-06,SKU-GOLD-001,SKU-GRAY-001,4L,18L,0.3,3,1,0.7,day,0,26.68,68027.25,3.08,40452.99,12.43,12.13,1
TR-0816,2026-04-07,SKU-PURPLE-001,SKU-RED-001,4L,4L,0.3,3,2,1.0,day,1,18.3,46653.07,2.25,29784.95,7.86,8.32,0
TR-0817,2026-04-08,SKU-BLACK-001,SKU-IVORY-001,1L,18L,0.6,4,3,1.0,night,2,31.35,106594.49,4.26,46401.68,12.85,14.25,1
TR-0818,2026-04-09,SKU-BLACK-001,SKU-YELLOW-001,18L,18L,0.3,3,2,1.0,day,3,27.19,69326.36,3.74,41101.39,8.67,12.36,1
TR-0819,2026-04-10,SKU-ORANGE-001,SKU-WHITE-001,4L,1L,0.9,5,2,0.7,day,4,24.34,103440.86,3.03,37476.94,12.21,11.06,0
TR-0820,2026-04-11,SKU-BLUE-001,SKU-RED-001,1L,1L,0.6,4,4,0.3,day,5,19.95,67813.8,2.38,31884.85,8.01,9.07,0
TR-0821,2026-04-12,SKU-YELLOW-001,SKU-GRAY-001,4L,18L,0.6,4,0,0.7,night,6,21.21,72123.31,2.57,33498.03,11.93,9.64,0
TR-0822,2026-04-13,SKU-YELLOW-001,SKU-GRAY-001,1L,18L,0.9,4,7,1.0,night,0,22.34,75950.74,2.69,34930.76,12.03,10.15,0
TR-0823,2026-04-14,SKU-PURPLE-001,SKU-ORANGE-001,4L,1L,0.3,3,7,0.7,day,1,25.64,65379.1,3.16,39131.28,12.33,11.65,0
TR-0824,2026-04-15,SKU-YELLOW-001,SKU-SILVER-001,1L,1L,0.3,2,3,0.3,day,2,23.5,39942.07,2.59,36403.15,8.34,10.68,0
TR-0825,2026-04-16,SKU-RED-001,SKU-SILVER-001,4L,1L,0.9,4,2,1.0,day,3,26.89,91419.6,3.24,40721.24,12.44,12.22,0
TR-0826,2026-04-17,SKU-WHITE-001,SKU-YELLOW-001,1L,18L,0.6,3,5,0.7,day,4,22.02,56159.77,2.56,34529.83,12.0,10.01,0
TR-0827,2026-04-18,SKU-RED-001,SKU-SILVER-001,4L,1L,0.3,5,3,0.3,day,5,30.21,128381.13,3.61,44945.69,12.75,13.73,0
TR-0828,2026-04-19,SKU-YELLOW-001,SKU-GRAY-001,4L,4L,0.9,4,5,1.0,day,6,19.17,65163.93,2.35,30892.92,7.94,8.71,0
TR-0829,2026-04-20,SKU-ORANGE-001,SKU-SILVER-001,18L,1L,0.9,4,2,0.3,night,0,26.51,90135.78,3.09,40240.67,12.41,12.05,0
TR-0830,2026-04-21,SKU-WHITE-001,SKU-YELLOW-001,1L,4L,0.9,3,0,0.3,night,1,21.41,54606.83,2.49,33754.75,11.95,9.73,0
TR-0831,2026-04-22,SKU-GRAY-001,SKU-YELLOW-001,18L,18L,0.9,2,2,0.7,night,2,18.98,32267.0,2.33,30657.11,7.93,8.63,0
TR-0832,2026-04-23,SKU-BLACK-001,SKU-GRAY-001,1L,18L,0.9,5,1,1.0,night,3,25.42,108041.29,3.3,38854.61,12.31,11.56,0
TR-0833,2026-04-24,SKU-WHITE-001,SKU-RED-001,1L,1L,0.6,4,4,0.7,day,4,24.63,83749.25,3.18,37849.99,8.44,11.2,0
TR-0834,2026-04-25,SKU-PURPLE-001,SKU-ORANGE-001,4L,4L,0.3,3,0,0.3,day,5,21.78,55550.04,2.74,34225.51,8.18,9.9,0
TR-0835,2026-04-26,SKU-GOLD-001,SKU-RED-001,1L,1L,0.3,5,7,0.7,night,6,25.74,109399.04,3.05,39261.21,8.54,11.7,1
TR-0836,2026-04-27,SKU-IVORY-001,SKU-GRAY-001,18L,1L,0.9,5,1,0.3,day,0,23.39,99394.17,2.87,36265.1,12.13,10.63,0
TR-0837,2026-04-28,SKU-WHITE-001,SKU-WHITE-001,4L,4L,0.6,5,4,0.3,night,1,13.43,57063.97,1.46,18588.68,7.42,6.1,0
TR-0838,2026-04-29,SKU-GREEN-001,SKU-GREEN-001,4L,1L,0.6,2,4,0.7,night,2,15.0,25504.18,1.64,20594.04,11.36,6.82,0
TR-0839,2026-04-30,SKU-IVORY-001,SKU-BLACK-001,1L,4L,0.6,3,2,0.3,night,3,32.4,82612.24,4.38,47732.49,12.95,14.73,0
TR-0840,2026-05-01,SKU-GOLD-001,SKU-SILVER-001,1L,4L,0.6,3,0,1.0,night,4,17.64,44983.4,1.99,28951.61,11.6,8.02,0
TR-0841,2026-05-02,SKU-WHITE-001,SKU-BLACK-001,4L,1L,0.3,2,0,0.7,night,5,33.2,56447.84,4.56,48760.42,13.02,15.09,0
TR-0842,2026-05-03,SKU-BLACK-001,SKU-IVORY-001,18L,18L,0.9,3,1,0.3,day,6,29.11,74228.55,4.02,43548.12,8.85,13.23,1
TR-0843,2026-05-04,SKU-GREEN-001,SKU-ORANGE-001,18L,4L,0.6,2,1,1.0,day,0,19.33,32860.33,2.29,31101.31,11.76,8.79,0
TR-0844,2026-05-05,SKU-IVORY-001,SKU-RED-001,18L,18L,0.9,5,1,0.7,night,1,21.9,93070.69,2.79,34371.44,8.19,9.95,0
TR-0845,2026-05-06,SKU-IVORY-001,SKU-WHITE-001,4L,1L,0.9,5,0,1.0,night,2,14.18,60267.53,1.64,19548.03,11.29,6.45,0
TR-0846,2026-05-07,SKU-GRAY-001,SKU-PURPLE-001,18L,1L,0.3,2,6,0.3,day,3,26.9,45721.63,3.27,40730.1,12.45,12.23,0
TR-0847,2026-05-08,SKU-SILVER-001,SKU-YELLOW-001,4L,18L,0.6,4,5,0.7,day,4,25.66,87244.59,2.82,39158.4,12.33,11.66,1
TR-0848,2026-05-09,SKU-SILVER-001,SKU-WHITE-001,4L,18L,0.9,2,6,0.3,night,5,28.64,48688.59,3.3,42951.35,12.6,13.02,1
TR-0849,2026-05-10,SKU-GREEN-001,SKU-BLUE-001,4L,18L,0.9,4,7,1.0,day,6,21.42,72842.77,2.47,33767.35,11.95,9.74,0
TR-0850,2026-05-11,SKU-ORANGE-001,SKU-RED-001,1L,18L,0.3,5,1,1.0,day,0,19.65,83515.91,2.25,31510.11,11.79,8.93,0
TR-0851,2026-05-12,SKU-WHITE-001,SKU-WHITE-001,4L,4L,0.9,5,4,0.7,day,1,11.58,49232.51,1.26,16243.43,7.25,5.27,0
TR-0852,2026-05-13,SKU-SILVER-001,SKU-GRAY-001,4L,18L,0.6,3,5,0.3,day,2,29.21,74482.26,3.42,43674.75,12.66,13.28,1
TR-0853,2026-05-14,SKU-GRAY-001,SKU-BLACK-001,4L,1L,0.6,4,0,0.7,day,3,25.91,88100.77,3.35,39478.9,12.36,11.78,0
TR-0854,2026-05-15,SKU-SILVER-001,SKU-RED-001,4L,4L,0.9,5,3,1.0,day,4,24.33,103389.58,2.96,37461.58,8.41,11.06,1
TR-0855,2026-04-01,SKU-YELLOW-001,SKU-YELLOW-001,4L,1L,0.3,3,2,0.7,day,2,14.69,37467.73,1.6,20200.47,11.34,6.68,0
TR-0856,2026-04-02,SKU-IVORY-001,SKU-ORANGE-001,1L,4L,0.6,5,2,1.0,day,3,22.43,95314.43,2.74,35043.36,12.04,10.19,0
TR-0857,2026-04-03,SKU-RED-001,SKU-IVORY-001,18L,1L,0.9,4,5,0.7,day,4,25.89,88035.37,3.22,39454.42,12.35,11.77,0
TR-0858,2026-04-04,SKU-SILVER-001,SKU-IVORY-001,4L,18L,0.9,5,7,0.3,night,5,28.03,119112.09,3.15,42169.93,12.55,12.74,1
TR-0859,2026-04-05,SKU-IVORY-001,SKU-ORANGE-001,4L,18L,0.6,5,6,1.0,day,6,24.05,102204.41,2.91,37106.67,12.19,10.93,0
TR-0860,2026-04-06,SKU-RED-001,SKU-RED-001,18L,4L,0.9,5,5,1.0,day,0,13.93,59205.24,1.52,19229.91,11.27,6.33,0
TR-0861,2026-04-07,SKU-IVORY-001,SKU-BLUE-001,4L,1L,0.9,5,3,0.3,night,1,29.42,125016.62,3.81,43938.13,12.67,13.37,0
TR-0862,2026-04-08,SKU-SILVER-001,SKU-IVORY-001,1L,18L,0.3,5,3,0.3,night,2,27.72,117817.87,3.11,41782.36,12.52,12.6,1
TR-0863,2026-04-09,SKU-WHITE-001,SKU-PURPLE-001,1L,4L,0.6,4,2,1.0,night,3,29.69,100937.88,3.98,44284.23,12.7,13.49,0
TR-0864,2026-04-10,SKU-BLACK-001,SKU-SILVER-001,18L,4L,0.9,3,4,0.3,night,4,35.28,89963.35,4.6,51401.49,13.21,16.04,1
TR-0865,2026-04-11,SKU-YELLOW-001,SKU-GRAY-001,18L,18L,0.9,2,6,0.3,day,5,21.05,35790.71,2.55,33295.19,8.11,9.57,0
TR-0866,2026-04-12,SKU-GRAY-001,SKU-BLACK-001,1L,18L,0.6,4,3,0.3,night,6,28.32,96291.58,3.61,42544.98,12.57,12.87,0
TR-0867,2026-04-13,SKU-GREEN-001,SKU-RED-001,18L,1L,0.3,2,1,1.0,night,0,18.68,31751.73,2.1,30271.35,11.7,8.49,0
TR-0868,2026-04-14,SKU-RED-001,SKU-WHITE-001,4L,18L,0.9,4,7,1.0,night,1,27.63,93944.83,3.5,41666.51,12.51,12.56,0
TR-0869,2026-04-15,SKU-IVORY-001,SKU-YELLOW-001,18L,1L,0.6,5,6,0.7,night,2,20.44,86872.04,2.3,32515.16,11.86,9.29,0
TR-0870,2026-04-16,SKU-WHITE-001,SKU-YELLOW-001,4L,1L,0.6,3,7,0.7,day,3,22.6,57628.33,2.62,35262.8,12.05,10.27,0
TR-0871,2026-04-17,SKU-RED-001,SKU-WHITE-001,18L,4L,0.6,4,7,0.7,day,4,28.35,96394.79,3.58,42583.61,12.58,12.89,0
TR-0872,2026-04-18,SKU-WHITE-001,SKU-GREEN-001,18L,4L,0.9,5,2,0.7,day,5,27.17,115467.0,3.52,41078.35,12.47,12.35,0
TR-0873,2026-04-19,SKU-YELLOW-001,SKU-PURPLE-001,4L,4L,0.6,5,0,1.0,night,6,23.59,100240.86,3.16,36518.65,8.34,10.72,0
TR-0874,2026-04-20,SKU-SILVER-001,SKU-GREEN-001,18L,1L,0.3,5,6,0.7,day,0,29.88,126988.11,3.64,44528.53,12.72,13.58,1
TR-0875,2026-04-21,SKU-GREEN-001,SKU-YELLOW-001,4L,18L,0.6,5,6,0.3,night,1,26.81,113929.53,3.32,40617.94,12.44,12.18,0
TR-0876,2026-04-22,SKU-RED-001,SKU-IVORY-001,18L,4L,0.3,2,4,1.0,day,2,25.6,43520.34,3.19,39082.07,12.33,11.64,0
TR-0877,2026-04-23,SKU-GREEN-001,SKU-BLUE-001,18L,1L,0.6,4,3,0.7,night,3,21.48,73026.17,2.48,33836.0,11.95,9.76,0
TR-0878,2026-04-24,SKU-BLACK-001,SKU-BLACK-001,18L,18L,0.6,3,0,0.7,day,4,11.29,28785.25,1.23,15866.97,7.23,5.13,0
TR-0879,2026-04-25,SKU-SILVER-001,SKU-GREEN-001,18L,4L,0.6,5,7,0.3,day,5,30.94,131515.09,3.75,45884.2,12.81,14.07,1
TR-0880,2026-04-26,SKU-IVORY-001,SKU-GREEN-001,1L,4L,0.3,4,5,0.3,day,6,28.31,96239.76,3.55,42525.58,12.57,12.87,0
TR-0881,2026-04-27,SKU-GOLD-001,SKU-PURPLE-001,1L,4L,0.3,2,1,0.7,night,0,30.01,51016.41,3.77,44694.1,12.73,13.64,1
TR-0882,2026-04-28,SKU-ORANGE-001,SKU-BLUE-001,18L,18L,0.6,2,6,1.0,day,1,20.86,35465.39,2.59,33051.63,8.1,9.48,0
TR-0883,2026-04-29,SKU-ORANGE-001,SKU-SILVER-001,18L,4L,0.6,2,3,1.0,night,2,25.05,42588.51,2.93,38384.44,12.28,11.39,0
TR-0884,2026-04-30,SKU-YELLOW-001,SKU-PURPLE-001,4L,18L,0.3,5,4,0.7,night,3,28.46,120963.3,3.69,42724.3,12.59,12.94,0
TR-0885,2026-05-01,SKU-RED-001,SKU-ORANGE-001,1L,4L,0.9,3,3,0.3,night,4,21.6,55085.7,2.47,33993.75,11.96,9.82,0
TR-0886,2026-05-02,SKU-BLACK-001,SKU-GRAY-001,4L,4L,0.3,4,2,0.3,day,5,25.37,86263.44,3.29,38791.13,8.51,11.53,0
TR-0887,2026-05-03,SKU-GRAY-001,SKU-WHITE-001,4L,1L,0.6,5,4,1.0,night,6,24.17,102716.49,3.05,37260.02,12.2,10.99,0
TR-0888,2026-05-04,SKU-WHITE-001,SKU-RED-001,1L,1L,0.6,5,3,0.7,night,0,24.43,103827.86,3.15,37592.84,8.42,11.1,0
TR-0889,2026-05-05,SKU-GREEN-001,SKU-RED-001,4L,4L,0.3,4,4,0.3,day,1,18.91,64279.68,2.13,30561.91,7.92,8.59,0
TR-0890,2026-05-06,SKU-YELLOW-001,SKU-GOLD-001,4L,1L,0.9,2,0,0.3,night,2,25.9,44021.94,2.91,39457.6,12.35,11.77,0
TR-0891,2026-05-07,SKU-YELLOW-001,SKU-BLACK-001,18L,18L,0.3,5,6,0.3,night,3,30.72,130580.93,4.13,45604.45,8.99,13.97,0
TR-0892,2026-05-08,SKU-RED-001,SKU-GOLD-001,1L,1L,0.6,5,1,0.7,night,4,24.05,102197.1,2.87,37104.48,8.39,10.93,0
TR-0893,2026-05-09,SKU-YELLOW-001,SKU-YELLOW-001,1L,18L,0.9,4,6,1.0,night,5,14.43,49072.93,1.57,19869.55,11.31,6.56,0
TR-0894,2026-05-10,SKU-BLUE-001,SKU-YELLOW-001,4L,18L,0.3,2,5,0.7,night,6,28.23,47992.94,3.61,42430.55,12.57,12.83,1
TR-0895,2026-05-11,SKU-IVORY-001,SKU-BLUE-001,18L,4L,0.6,2,3,0.7,night,0,28.64,48685.09,3.72,42948.73,12.6,13.02,0
TR-0896,2026-05-12,SKU-IVORY-001,SKU-RED-001,4L,4L,0.3,3,3,0.3,day,1,24.1,61454.14,3.03,37172.3,8.39,10.95,0
TR-0897,2026-05-13,SKU-PURPLE-001,SKU-BLUE-001,4L,4L,0.9,4,4,0.3,day,2,17.69,60140.39,1.99,29012.45,7.81,8.04,0
TR-0898,2026-05-14,SKU-SILVER-001,SKU-BLUE-001,18L,4L,0.3,3,2,0.3,night,3,32.74,83490.28,4.08,48170.73,12.98,14.88,1
TR-0899,2026-05-15,SKU-ORANGE-001,SKU-GOLD-001,18L,1L,0.6,3,7,0.3,night,4,28.12,71708.94,3.2,42290.56,12.56,12.78,0
TR-0900,2026-04-01,SKU-PURPLE-001,SKU-WHITE-001,18L,18L,0.9,4,6,0.3,day,2,29.9,101672.85,4.01,44559.35,8.92,13.59,1
TR-0901,2026-04-02,SKU-GREEN-001,SKU-GRAY-001,1L,18L,0.3,4,6,0.3,night,3,23.53,80010.7,2.71,36450.53,12.14,10.7,0
TR-0902,2026-04-03,SKU-RED-001,SKU-WHITE-001,4L,4L,0.6,3,7,0.3,day,4,27.17,69273.83,3.45,41075.17,8.67,12.35,0
TR-0903,2026-04-04,SKU-WHITE-001,SKU-SILVER-001,4L,1L,0.6,4,2,1.0,night,5,26.65,90595.18,3.08,40412.63,12.42,12.11,0
TR-0904,2026-04-05,SKU-WHITE-001,SKU-BLACK-001,1L,1L,0.3,3,4,0.7,night,6,31.38,80022.88,4.36,46440.12,9.05,14.26,0
TR-0905,2026-04-06,SKU-SILVER-001,SKU-YELLOW-001,18L,18L,0.3,5,3,1.0,day,0,21.17,89989.51,2.33,33448.73,8.12,9.62,1
TR-0906,2026-04-07,SKU-ORANGE-001,SKU-ORANGE-001,4L,1L,0.9,2,1,1.0,night,1,12.61,21440.41,1.38,17551.64,11.15,5.73,0
TR-0907,2026-04-08,SKU-GOLD-001,SKU-GOLD-001,1L,18L,0.3,3,3,0.3,day,2,16.39,41803.66,1.79,22364.57,11.49,7.45,0
TR-0908,2026-04-09,SKU-GOLD-001,SKU-WHITE-001,1L,18L,0.6,5,3,0.3,night,3,30.07,127784.2,3.52,44766.93,12.73,13.67,1
TR-0909,2026-04-10,SKU-RED-001,SKU-SILVER-001,18L,1L,0.6,2,7,0.7,night,4,29.86,50765.13,3.57,44505.98,12.71,13.57,0
TR-0910,2026-04-11,SKU-BLUE-001,SKU-GOLD-001,4L,18L,0.9,5,0,0.7,night,5,28.84,122574.72,3.59,43206.87,12.62,13.11,0
TR-0911,2026-04-12,SKU-RED-001,SKU-WHITE-001,1L,4L,0.3,2,7,1.0,night,6,28.51,48472.91,3.6,42789.88,12.59,12.96,0
TR-0912,2026-04-13,SKU-RED-001,SKU-GRAY-001,1L,18L,0.6,2,2,0.7,day,0,20.11,34191.88,2.27,32098.2,11.83,9.14,0
TR-0913,2026-04-14,SKU-WHITE-001,SKU-BLUE-001,1L,4L,0.6,4,1,1.0,day,1,29.01,98622.59,3.85,43417.55,12.64,13.18,0
TR-0914,2026-04-15,SKU-RED-001,SKU-IVORY-001,1L,18L,0.9,5,4,0.7,day,2,25.55,108591.39,3.19,39019.35,12.32,11.61,0
TR-0915,2026-04-16,SKU-GRAY-001,SKU-RED-001,1L,1L,0.3,3,4,0.7,night,3,19.16,48849.82,2.17,30881.37,7.94,8.71,0
TR-0916,2026-04-17,SKU-WHITE-001,SKU-GREEN-001,18L,18L,0.9,3,3,1.0,day,4,23.22,59201.29,3.09,36047.88,8.31,10.55,0
TR-0917,2026-04-18,SKU-IVORY-001,SKU-GRAY-001,18L,4L,0.3,5,7,0.7,night,5,25.4,107969.98,3.09,38833.26,12.31,11.55,0
TR-0918,2026-04-19,SKU-GOLD-001,SKU-PURPLE-001,4L,4L,0.6,2,4,0.3,night,6,29.13,49514.86,3.68,43569.95,8.85,13.24,1
TR-0919,2026-04-20,SKU-BLACK-001,SKU-GREEN-001,4L,4L,0.6,5,2,0.7,day,0,21.45,91160.02,2.72,33799.26,8.15,9.75,0
TR-0920,2026-04-21,SKU-GRAY-001,SKU-ORANGE-001,18L,4L,0.3,3,6,0.3,night,1,21.76,55479.73,2.41,34190.42,11.98,9.89,0
TR-0921,2026-04-22,SKU-IVORY-001,SKU-WHITE-001,18L,4L,0.3,3,6,0.3,day,2,18.73,47765.42,2.13,25340.14,11.7,8.51,0
TR-0922,2026-04-23,SKU-BLUE-001,SKU-RED-001,4L,1L,0.3,3,5,0.7,day,3,22.84,58253.39,2.69,35574.78,12.08,10.38,0
TR-0923,2026-04-24,SKU-ORANGE-001,SKU-BLACK-001,18L,1L,0.9,4,3,0.3,night,4,28.16,95739.03,3.63,42338.14,12.56,12.8,0
TR-0924,2026-04-25,SKU-BLUE-001,SKU-RED-001,1L,18L,0.3,3,4,0.7,day,5,22.52,57431.69,2.66,35164.66,12.05,10.24,0
TR-0925,2026-04-26,SKU-GRAY-001,SKU-WHITE-001,4L,1L,0.3,2,6,1.0,day,6,25.35,43090.62,3.18,38760.36,12.3,11.52,0
TR-0926,2026-04-27,SKU-SILVER-001,SKU-ORANGE-001,1L,18L,0.6,3,3,0.3,day,0,27.2,69363.2,3.17,41119.78,12.47,12.36,1
TR-0927,2026-04-28,SKU-BLACK-001,SKU-RED-001,18L,1L,0.6,2,0,0.3,night,1,24.9,42332.93,3.16,38193.1,12.26,11.32,0
TR-0928,2026-04-29,SKU-GRAY-001,SKU-BLUE-001,4L,18L,0.6,4,2,0.3,night,2,24.47,83187.08,2.95,37639.55,12.22,11.12,0
TR-0929,2026-04-30,SKU-GREEN-001,SKU-IVORY-001,1L,18L,0.9,3,5,0.3,night,3,27.03,68915.56,3.41,40896.36,12.46,12.28,0
TR-0930,2026-05-01,SKU-GRAY-001,SKU-WHITE-001,18L,1L,0.9,4,5,0.3,day,4,26.3,89422.63,3.28,39973.71,12.39,11.95,0
TR-0931,2026-05-02,SKU-ORANGE-001,SKU-BLUE-001,4L,18L,0.6,5,4,0.3,night,5,25.56,108641.96,3.1,39034.49,12.32,11.62,0
TR-0932,2026-05-03,SKU-IVORY-001,SKU-BLUE-001,1L,4L,0.3,2,7,0.3,day,6,31.56,53644.67,4.04,46661.78,12.87,14.34,0
TR-0933,2026-05-04,SKU-WHITE-001,SKU-GREEN-001,4L,4L,0.6,3,0,0.7,night,0,23.72,60497.87,3.14,36695.02,8.36,10.78,0
TR-0934,2026-05-05,SKU-SILVER-001,SKU-RED-001,1L,18L,0.6,3,1,0.7,night,1,27.28,69556.39,3.29,41216.2,12.48,12.4,1
TR-0935,2026-05-06,SKU-GREEN-001,SKU-WHITE-001,18L,1L,0.6,2,7,1.0,night,2,28.13,47813.85,3.62,42296.47,12.56,12.78,0
TR-0936,2026-05-07,SKU-RED-001,SKU-GRAY-001,4L,4L,0.3,2,0,0.7,night,3,17.8,30266.79,2.02,29159.63,7.82,8.09,0
TR-0937,2026-05-08,SKU-GOLD-001,SKU-ORANGE-001,18L,1L,0.9,4,2,1.0,day,4,24.15,82123.56,2.77,37241.44,12.2,10.98,1
TR-0938,2026-05-09,SKU-SILVER-001,SKU-ORANGE-001,18L,1L,0.6,5,1,1.0,night,5,25.05,106454.25,2.93,38379.35,12.28,11.39,1
TR-0939,2026-05-10,SKU-BLACK-001,SKU-ORANGE-001,4L,1L,0.6,5,0,0.7,day,6,26.17,111241.72,3.41,39813.03,12.38,11.9,0
TR-0940,2026-05-11,SKU-BLACK-001,SKU-PURPLE-001,4L,18L,0.9,3,3,0.7,day,0,20.92,53336.16,2.47,33120.54,11.9,9.51,0
TR-0941,2026-05-12,SKU-BLACK-001,SKU-IVORY-001,1L,4L,0.3,5,3,0.7,day,1,32.35,137499.7,4.37,47676.38,12.94,14.71,1
TR-0942,2026-05-13,SKU-GOLD-001,SKU-WHITE-001,4L,1L,0.6,2,7,0.3,night,2,31.23,53094.05,3.65,46249.55,12.84,14.2,1
TR-0943,2026-05-14,SKU-GREEN-001,SKU-SILVER-001,4L,18L,0.9,4,7,1.0,day,3,28.76,97795.83,3.52,43108.06,12.61,13.07,0
TR-0944,2026-05-15,SKU-BLUE-001,SKU-GOLD-001,18L,18L,0.6,3,4,0.7,day,4,27.71,70648.96,3.47,41761.51,8.72,12.59,0
TR-0945,2026-04-01,SKU-IVORY-001,SKU-WHITE-001,4L,18L,0.9,4,3,0.7,day,2,15.66,53260.29,1.8,21437.01,11.42,7.12,0
TR-0946,2026-04-02,SKU-IVORY-001,SKU-SILVER-001,18L,1L,0.9,5,2,0.7,day,3,25.31,107579.12,2.85,38716.21,12.3,11.51,0
TR-0947,2026-04-03,SKU-GOLD-001,SKU-GOLD-001,4L,18L,0.6,3,1,1.0,night,4,13.04,33259.82,1.42,18100.27,11.19,5.93,0
TR-0948,2026-04-04,SKU-GOLD-001,SKU-BLACK-001,1L,18L,0.9,3,1,1.0,day,5,31.8,81101.85,4.16,46978.64,12.89,14.46,1
TR-0949,2026-04-05,SKU-IVORY-001,SKU-PURPLE-001,1L,4L,0.3,3,4,0.7,night,6,29.58,75420.9,3.88,44143.23,12.69,13.44,0
TR-0950,2026-04-06,SKU-GOLD-001,SKU-ORANGE-001,18L,1L,0.9,4,2,0.7,day,0,24.55,83481.66,2.81,37749.82,12.23,11.16,1
TR-0951,2026-04-07,SKU-GRAY-001,SKU-WHITE-001,1L,18L,0.3,5,6,1.0,night,1,25.39,107918.67,3.18,38817.89,12.31,11.54,0
TR-0952,2026-04-08,SKU-BLUE-001,SKU-GREEN-001,4L,18L,0.3,2,3,0.3,night,2,22.57,38376.84,2.6,35231.33,12.05,10.26,0
TR-0953,2026-04-09,SKU-RED-001,SKU-YELLOW-001,18L,1L,0.9,5,5,0.3,day,3,25.99,110442.85,3.17,39573.8,12.36,11.81,0
TR-0954,2026-04-10,SKU-GRAY-001,SKU-ORANGE-001,4L,18L,0.6,5,7,1.0,night,4,19.54,83048.13,2.17,31370.03,11.78,8.88,0
TR-0955,2026-04-11,SKU-GRAY-001,SKU-RED-001,18L,4L,0.9,2,0,0.3,night,5,20.56,34944.14,2.32,32661.39,11.87,9.34,0
TR-0956,2026-04-12,SKU-GREEN-001,SKU-YELLOW-001,18L,4L,0.3,3,1,1.0,night,6,24.03,61270.79,3.02,37080.79,12.18,10.92,0
TR-0957,2026-04-13,SKU-PURPLE-001,SKU-RED-001,18L,4L,0.9,3,4,0.3,night,0,23.35,59534.58,2.8,36214.23,12.12,10.61,0
TR-0958,2026-04-14,SKU-SILVER-001,SKU-GREEN-001,4L,1L,0.6,5,5,0.7,night,1,29.39,124897.12,3.58,43902.35,12.67,13.36,1
TR-0959,2026-04-15,SKU-WHITE-001,SKU-IVORY-001,18L,1L,0.9,4,2,0.7,day,2,15.23,51780.1,1.75,20882.93,11.38,6.92,0
TR-0960,2026-04-16,SKU-BLUE-001,SKU-YELLOW-001,18L,4L,0.9,4,3,0.3,day,3,28.22,95938.12,3.61,42412.67,12.57,12.83,1
TR-0961,2026-04-17,SKU-YELLOW-001,SKU-GREEN-001,4L,1L,0.9,5,1,0.7,night,4,23.41,99486.3,2.95,36292.69,12.13,10.64,0
TR-0962,2026-04-18,SKU-PURPLE-001,SKU-SILVER-001,18L,4L,0.9,3,7,1.0,day,5,32.09,81826.47,4.07,47340.31,12.92,14.59,1
TR-0963,2026-04-19,SKU-YELLOW-001,SKU-GREEN-001,18L,1L,0.3,2,1,0.3,day,6,25.31,43021.68,3.16,38708.74,12.3,11.5,0
TR-0964,2026-04-20,SKU-BLUE-001,SKU-BLACK-001,4L,1L,0.3,4,4,0.7,day,0,22.86,77733.4,2.74,35598.06,12.08,10.39,0
TR-0965,2026-04-21,SKU-GRAY-001,SKU-IVORY-001,18L,18L,0.9,2,2,0.3,day,1,21.23,36089.63,2.64,33518.97,8.13,9.65,0
TR-0966,2026-04-22,SKU-IVORY-001,SKU-SILVER-001,18L,1L,0.3,5,3,1.0,day,2,25.41,107982.9,2.86,38837.12,12.31,11.55,0
TR-0967,2026-04-23,SKU-RED-001,SKU-PURPLE-001,1L,1L,0.6,2,3,0.7,day,3,19.2,32647.61,2.35,30942.06,7.95,8.73,0
TR-0968,2026-04-24,SKU-PURPLE-001,SKU-YELLOW-001,4L,1L,0.6,4,2,0.3,night,4,28.88,98179.59,3.74,43251.72,12.63,13.13,1
TR-0969,2026-04-25,SKU-GREEN-001,SKU-GRAY-001,4L,1L,0.9,4,7,0.3,day,5,23.3,79215.53,2.69,36152.87,12.12,10.59,0
TR-0970,2026-04-26,SKU-YELLOW-001,SKU-YELLOW-001,1L,4L,0.6,5,2,0.3,night,6,15.81,67186.33,1.72,21619.97,11.44,7.19,0
TR-0971,2026-04-27,SKU-GOLD-001,SKU-GRAY-001,18L,18L,0.3,3,5,0.7,day,0,24.43,62301.02,2.83,37594.98,8.42,11.11,1
TR-0972,2026-04-28,SKU-WHITE-001,SKU-ORANGE-001,4L,4L,0.6,3,4,1.0,night,1,21.91,55858.37,2.77,34379.4,8.19,9.96,0
TR-0973,2026-04-29,SKU-WHITE-001,SKU-BLUE-001,1L,1L,0.6,4,1,1.0,night,2,25.75,87550.52,3.5,39272.92,8.54,11.7,0
TR-0974,2026-04-30,SKU-GREEN-001,SKU-PURPLE-001,1L,1L,0.3,3,2,0.7,day,3,18.72,47747.37,2.23,30331.13,7.9,8.51,0
